dataset_id	concept_id_1	concept_id_2	concept_count	concept_prevalence	chi_square_t	chi_square_p	expected_count	ln_ratio	rel_freq_1	rel_freq_2
1	8515	905295	25	1.396312e-05	1.038221e+01	1.272351e-03	1.332185e+01	6.294700e-01	1.040799e-03	2.517623e-02
1	8515	915672	25	1.396312e-05	8.447021e-02	7.713285e-01	2.359833e+01	5.769992e-02	1.040799e-03	1.421262e-02
1	8515	981804	25	1.396312e-05	4.086170e+01	1.633925e-10	7.553075e+00	1.196921e+00	1.040799e-03	4.440497e-02
1	8515	997973	25	1.396312e-05	5.285958e+00	2.149806e-02	1.589768e+01	4.527026e-01	1.040799e-03	2.109705e-02
1	8515	929519	26	1.452164e-05	4.395641e+00	3.603091e-02	1.733317e+01	4.054747e-01	1.082431e-03	2.012384e-02
1	8515	987369	26	1.452164e-05	3.034725e-01	5.817136e-01	2.335685e+01	1.072064e-01	1.082431e-03	1.493395e-02
1	8515	906917	27	1.508017e-05	7.561135e+00	5.964043e-03	1.605867e+01	5.195880e-01	1.124063e-03	2.255639e-02
1	8515	950666	27	1.508017e-05	4.665650e+01	8.458586e-12	7.915301e+00	1.227039e+00	1.124063e-03	4.576271e-02
1	8515	963355	27	1.508017e-05	1.370266e+01	2.141515e-04	1.349626e+01	6.934244e-01	1.124063e-03	2.683897e-02
1	8515	957134	28	1.563869e-05	2.335937e+01	1.343871e-06	1.163147e+01	8.784904e-01	1.165695e-03	3.229527e-02
1	8515	967563	29	1.619722e-05	1.180227e+01	5.915841e-04	1.554887e+01	6.233078e-01	1.207327e-03	2.502157e-02
1	8515	907020	30	1.675574e-05	8.707608e+00	3.168848e-03	5.088599e+01	-5.283903e-01	1.248959e-03	7.909307e-03
1	8515	964362	30	1.675574e-05	1.517628e+01	9.792588e-05	1.501224e+01	6.923315e-01	1.248959e-03	2.680965e-02
1	8515	915679	31	1.731427e-05	2.696168e+00	1.005897e-01	2.315561e+01	2.917502e-01	1.290591e-03	1.796060e-02
1	8515	920340	32	1.787279e-05	4.943110e+01	2.054622e-12	1.025769e+02	-1.164877e+00	1.332223e-03	4.185195e-03
1	8515	938435	32	1.787279e-05	2.566578e+01	4.059632e-07	1.350967e+01	8.623298e-01	1.332223e-03	3.177756e-02
1	8515	956348	32	1.787279e-05	1.349588e+02	3.370859e-31	5.339474e+00	1.790609e+00	1.332223e-03	8.040201e-02
1	8515	974200	32	1.787279e-05	3.286648e+00	6.984549e-02	4.392321e+01	-3.167070e-01	1.332223e-03	9.773977e-03
1	8515	954692	33	1.843132e-05	6.662620e-01	4.143579e-01	3.799344e+01	-1.409061e-01	1.373855e-03	1.165254e-02
1	8515	947419	34	1.898984e-05	5.354858e+01	2.522761e-13	1.047771e+01	1.177110e+00	1.415487e-03	4.353393e-02
1	8515	968205	34	1.898984e-05	1.473332e+01	1.238383e-04	1.788321e+01	6.424980e-01	1.415487e-03	2.550638e-02
1	8515	975171	34	1.898984e-05	8.282265e+00	4.003416e-03	2.092859e+01	4.852443e-01	1.415487e-03	2.179487e-02
1	8515	987273	34	1.898984e-05	8.925189e+00	2.812643e-03	2.055295e+01	5.033560e-01	1.415487e-03	2.219321e-02
1	8515	961168	35	1.954837e-05	5.413395e-02	8.160200e-01	3.366015e+01	3.903335e-02	1.457119e-03	1.394978e-02
1	8515	950664	37	2.066542e-05	1.426066e+01	1.591572e-04	2.016389e+01	6.070244e-01	1.540383e-03	2.461743e-02
1	8515	981780	37	2.066542e-05	2.312317e+01	1.519490e-06	1.719901e+01	7.660661e-01	1.540383e-03	2.886115e-02
1	8515	922806	39	2.178246e-05	9.638676e+00	1.905226e-03	6.355047e+01	-4.882728e-01	1.623647e-03	8.233059e-03
1	8515	911065	40	2.234099e-05	1.551048e+01	8.204907e-05	2.176037e+01	6.087891e-01	1.665279e-03	2.466091e-02
1	8515	917207	40	2.234099e-05	1.633773e+01	5.299805e-05	2.142498e+01	6.243221e-01	1.665279e-03	2.504696e-02
1	8515	948079	41	2.289951e-05	1.365982e+00	2.425034e-01	4.912853e+01	-1.808678e-01	1.706911e-03	1.119607e-02
1	8515	950667	42	2.345804e-05	8.122998e+01	2.009207e-19	1.156439e+01	1.289739e+00	1.748543e-03	4.872390e-02
1	8515	920458	43	2.401656e-05	2.283657e+01	1.763778e-06	2.117008e+01	7.086114e-01	1.790175e-03	2.724968e-02
1	8515	998014	43	2.401656e-05	1.063278e+01	1.111005e-03	2.637539e+01	4.887687e-01	1.790175e-03	2.187182e-02
1	8515	939832	44	2.457509e-05	6.648889e+00	9.921765e-03	2.998423e+01	3.835180e-01	1.831807e-03	1.968680e-02
1	8515	989486	44	2.457509e-05	6.750784e-04	9.792715e-01	4.382930e+01	3.887058e-03	1.831807e-03	1.346801e-02
1	8515	904549	45	2.513361e-05	3.613459e+00	5.731379e-02	5.955258e+01	-2.801971e-01	1.873439e-03	1.013742e-02
1	8515	917339	45	2.513361e-05	1.225034e+02	1.791068e-28	1.008865e+01	1.495251e+00	1.873439e-03	5.984043e-02
1	8515	929953	45	2.513361e-05	3.310000e+01	8.753890e-09	1.966751e+01	8.276944e-01	1.873439e-03	3.069577e-02
1	8515	938045	45	2.513361e-05	1.649465e+01	4.878754e-05	2.488624e+01	5.923474e-01	1.873439e-03	2.425876e-02
1	8515	919427	46	2.569214e-05	6.661193e+01	3.305794e-16	1.481100e+01	1.133271e+00	1.915071e-03	4.166667e-02
1	8515	942384	47	2.625066e-05	4.355756e+00	3.688409e-02	6.349681e+01	-3.008421e-01	1.956703e-03	9.930277e-03
1	8515	984298	47	2.625066e-05	3.316347e+02	4.233897e-74	5.312643e+00	2.180058e+00	1.956703e-03	1.186869e-01
1	8515	986148	47	2.625066e-05	3.473774e+00	6.234890e-02	3.591400e+01	2.690204e-01	1.956703e-03	1.755697e-02
1	8515	915627	48	2.680919e-05	4.629208e+00	3.143206e-02	3.531029e+01	3.070266e-01	1.998335e-03	1.823708e-02
1	8515	961082	49	2.736771e-05	3.981337e-01	5.280547e-01	5.358256e+01	-8.940338e-02	2.039967e-03	1.226840e-02
1	8515	918363	51	2.848476e-05	4.805905e+01	4.135746e-12	2.012365e+01	9.299301e-01	2.123231e-03	3.400000e-02
1	8515	920949	51	2.848476e-05	3.407560e+01	5.301172e-09	2.312878e+01	7.907480e-01	2.123231e-03	2.958237e-02
1	8515	916011	53	2.960181e-05	5.726028e+00	1.671525e-02	3.830201e+01	3.247896e-01	2.206495e-03	1.856392e-02
1	8515	923115	61	3.407001e-05	1.597908e+00	2.061999e-01	5.195925e+01	1.604140e-01	2.539550e-03	1.575006e-02
1	8515	915673	64	3.574558e-05	2.194315e+01	2.808470e-06	3.607499e+01	5.732833e-01	2.664446e-03	2.380067e-02
1	8515	917338	64	3.574558e-05	1.007219e+02	1.058513e-23	1.973459e+01	1.176510e+00	2.664446e-03	4.350782e-02
1	8515	950662	64	3.574558e-05	5.243804e+01	4.440388e-13	2.679128e+01	8.708066e-01	2.664446e-03	3.204807e-02
1	8515	967564	65	3.630411e-05	2.089156e+01	4.860306e-06	3.729582e+01	5.555059e-01	2.706078e-03	2.338129e-02
1	8515	970282	65	3.630411e-05	4.114846e+01	1.410941e-10	3.007814e+01	7.705885e-01	2.706078e-03	2.899197e-02
1	8515	941478	66	3.686263e-05	7.249615e+00	7.091621e-03	4.757230e+01	3.274041e-01	2.747710e-03	1.861252e-02
1	8515	961269	68	3.797968e-05	5.012277e-01	4.789612e-01	7.404160e+01	-8.511942e-02	2.830974e-03	1.232107e-02
1	8515	976780	68	3.797968e-05	1.379794e+02	7.363676e-32	1.821861e+01	1.317064e+00	2.830974e-03	5.007364e-02
1	8515	922802	69	3.853821e-05	1.616727e+01	5.798755e-05	1.109752e+02	-4.752003e-01	2.872606e-03	8.341393e-03
1	8515	956877	74	4.133083e-05	1.931364e+00	1.646093e-01	8.684024e+01	-1.600050e-01	3.080766e-03	1.143210e-02
1	8515	951530	75	4.188936e-05	7.750655e+01	1.322833e-18	2.841459e+01	9.705854e-01	3.122398e-03	3.541076e-02
1	8515	951536	77	4.300640e-05	8.857404e+00	2.919023e-03	5.508513e+01	3.349257e-01	3.205662e-03	1.875304e-02
1	8515	941477	83	4.635755e-05	1.209128e+01	5.065817e-04	5.696333e+01	3.764328e-01	3.455454e-03	1.954781e-02
1	8515	902741	87	4.859165e-05	5.506949e+00	1.894106e-02	6.783010e+01	2.489020e-01	3.621982e-03	1.720728e-02
1	8515	950669	87	4.859165e-05	1.910714e+02	1.855584e-43	2.225675e+01	1.363263e+00	3.621982e-03	5.244123e-02
1	8515	906933	88	4.915018e-05	1.575341e+01	7.215771e-05	5.800976e+01	4.167255e-01	3.663614e-03	2.035153e-02
1	8515	968304	88	4.915018e-05	4.198819e+00	4.045213e-02	7.088890e+01	2.162230e-01	3.663614e-03	1.665405e-02
1	8515	915743	92	5.138428e-05	6.810677e-01	4.092193e-01	8.447907e+01	8.528480e-02	3.830142e-03	1.461013e-02
1	8515	915759	95	5.305985e-05	3.735235e+00	5.327617e-02	7.806633e+01	1.963180e-01	3.955037e-03	1.632583e-02
1	8515	997892	106	5.920362e-05	2.183850e+00	1.394652e-01	9.195165e+01	1.421762e-01	4.412989e-03	1.546542e-02
1	8515	917310	116	6.478887e-05	7.341198e+01	1.052256e-17	5.370330e+01	7.701157e-01	4.829309e-03	2.897827e-02
1	8515	948637	119	6.646444e-05	5.613334e+00	1.782432e-02	9.598979e+01	2.148816e-01	4.954205e-03	1.663173e-02
1	8515	953113	122	6.814002e-05	4.361967e-02	8.345628e-01	1.197357e+02	1.873427e-02	5.079101e-03	1.366947e-02
1	8515	970283	125	6.981559e-05	3.626770e+01	1.719905e-09	7.371962e+01	5.280447e-01	5.203997e-03	2.274795e-02
1	8515	915626	132	7.372527e-05	4.056157e+00	4.401056e-02	1.109752e+02	1.734952e-01	5.495420e-03	1.595745e-02
1	8515	989898	148	8.266166e-05	1.878423e+01	1.463721e-05	1.041600e+02	3.512842e-01	6.161532e-03	1.906234e-02
1	8515	939510	165	9.215658e-05	9.092543e+01	1.491901e-21	8.027993e+01	7.204258e-01	6.869276e-03	2.757353e-02
1	8515	929889	170	9.494920e-05	7.568770e+01	3.322713e-18	8.874528e+01	6.500282e-01	7.077435e-03	2.569917e-02
1	8515	987250	179	9.997593e-05	1.258142e-01	7.228121e-01	1.743647e+02	2.623680e-02	7.452123e-03	1.377241e-02
1	8515	950641	180	1.005345e-04	1.304941e+02	3.194730e-30	7.919326e+01	8.210657e-01	7.493755e-03	3.049297e-02
1	8515	968005	180	1.005345e-04	1.483516e+01	1.173278e-04	1.355797e+02	2.833971e-01	7.493755e-03	1.781120e-02
1	8515	953102	181	1.010930e-04	7.270528e+00	7.009520e-03	2.205954e+02	-1.978333e-01	7.535387e-03	1.100772e-02
1	8515	906891	184	1.027686e-04	4.388118e-01	5.076965e-01	1.931065e+02	-4.830614e-02	7.660283e-03	1.278310e-02
1	8515	905236	206	1.150561e-04	2.288904e+02	1.040729e-51	7.557100e+01	1.002804e+00	8.576187e-03	3.657021e-02
1	8515	997893	215	1.200828e-04	2.336519e+02	9.526921e-53	7.968964e+01	9.924985e-01	8.950874e-03	3.619529e-02
1	8515	997899	243	1.357215e-04	6.316559e+00	1.196155e-02	2.072199e+02	1.592809e-01	1.011657e-02	1.573223e-02
1	8515	903963	266	1.485676e-04	7.321965e+01	1.159953e-17	1.591378e+02	5.137259e-01	1.107410e-02	2.242455e-02
1	8515	961050	273	1.524773e-04	8.255358e+00	4.063189e-03	2.299328e+02	1.716848e-01	1.136553e-02	1.592858e-02
1	8515	957136	277	1.547114e-04	1.848096e+01	1.716105e-05	3.570874e+02	-2.539630e-01	1.153206e-02	1.040688e-02
1	8515	993653	341	1.904569e-04	2.836339e-01	5.943293e-01	3.508356e+02	-2.843540e-02	1.419650e-02	1.303965e-02
1	8515	967434	658	3.675093e-04	3.724403e+02	5.506335e-83	3.182890e+02	7.262451e-01	2.739384e-02	2.773446e-02
1	8515	968477	785	4.384419e-04	8.865761e+01	4.694175e-21	5.652732e+02	3.283745e-01	3.268110e-02	1.863059e-02
1	8515	968985	962	5.373008e-04	7.955627e+02	4.975355e-175	4.037877e+02	8.681253e-01	4.004996e-02	3.196226e-02
1	8515	938330	1756	9.807694e-04	2.572527e+02	6.813511e-58	1.214932e+03	3.683507e-01	7.310575e-02	1.939046e-02
1	8515	8532	15452	8.630324e-03	4.102911e+02	3.167846e-91	1.391260e+04	1.049433e-01	6.432973e-01	1.490019e-02
1	8516	905442	7	3.909673e-06	3.038480e+00	8.131202e-02	1.312297e+01	-6.284543e-01	6.554368e-05	3.181818e-02
1	8516	917335	8	4.468198e-06	2.207197e+00	1.373680e-01	1.324227e+01	-5.039728e-01	7.490707e-05	3.603604e-02
1	8516	938002	8	4.468198e-06	5.047111e-01	4.774374e-01	1.020013e+01	-2.429589e-01	7.490707e-05	4.678363e-02
1	8516	998395	8	4.468198e-06	3.635631e+00	5.655517e-02	1.521072e+01	-6.425589e-01	7.490707e-05	3.137255e-02
1	8516	939941	9	5.026723e-06	1.099644e+01	9.128701e-04	2.511260e+01	-1.026145e+00	8.427045e-05	2.137767e-02
1	8516	951537	9	5.026723e-06	1.516919e+01	9.829445e-05	2.743895e+00	1.187846e+00	8.427045e-05	1.956522e-01
1	8516	997881	9	5.026723e-06	4.337076e-01	5.101752e-01	7.277286e+00	2.124666e-01	8.427045e-05	7.377049e-02
1	8516	902435	10	5.585247e-06	2.035704e-01	6.518542e-01	8.708883e+00	1.382416e-01	9.363384e-05	6.849315e-02
1	8516	915671	10	5.585247e-06	9.229432e-01	3.367034e-01	7.456235e+00	2.935344e-01	9.363384e-05	8.000000e-02
1	8516	974423	10	5.585247e-06	3.523952e+00	6.048806e-02	5.666739e+00	5.679713e-01	9.363384e-05	1.052632e-01
1	8516	978557	10	5.585247e-06	2.942051e+00	8.630108e-02	1.682127e+01	-5.200589e-01	9.363384e-05	3.546099e-02
1	8516	992591	10	5.585247e-06	3.945609e+00	4.699384e-02	5.487789e+00	6.000596e-01	9.363384e-05	1.086957e-01
1	8516	902722	11	6.143772e-06	8.035088e-01	3.700464e-01	8.470283e+00	2.613313e-01	1.029972e-04	7.746479e-02
1	8516	947417	11	6.143772e-06	1.016805e-01	7.498222e-01	1.002118e+01	9.319438e-02	1.029972e-04	6.547619e-02
1	8516	968639	11	6.143772e-06	1.312059e-01	7.171850e-01	1.222823e+01	-1.058516e-01	1.029972e-04	5.365854e-02
1	8516	974852	11	6.143772e-06	3.282145e-01	5.667123e-01	9.305382e+00	1.673024e-01	1.029972e-04	7.051282e-02
1	8516	987245	11	6.143772e-06	1.347611e+01	2.416202e-04	3.936892e+00	1.027504e+00	1.029972e-04	1.666667e-01
1	8516	996419	11	6.143772e-06	4.553704e+01	1.497794e-11	6.287098e+01	-1.743189e+00	1.029972e-04	1.043643e-02
1	8516	904598	12	6.702297e-06	6.359476e-01	4.251821e-01	9.603631e+00	2.227654e-01	1.123606e-04	7.453416e-02
1	8516	928111	12	6.702297e-06	6.890607e+00	8.664986e-03	5.845689e+00	7.192023e-01	1.123606e-04	1.224490e-01
1	8516	993263	12	6.702297e-06	1.128381e-01	7.369359e-01	1.318262e+01	-9.399296e-02	1.123606e-04	5.429864e-02
1	8516	993372	12	6.702297e-06	1.475671e-01	7.008713e-01	1.336157e+01	-1.074763e-01	1.123606e-04	5.357143e-02
1	8516	901659	13	7.260822e-06	3.773682e+00	5.206490e-02	7.754485e+00	5.166780e-01	1.217240e-04	1.000000e-01
1	8516	904251	13	7.260822e-06	1.500516e+00	2.205920e-01	9.365032e+00	3.279666e-01	1.217240e-04	8.280255e-02
1	8516	907208	13	7.260822e-06	7.038845e-01	4.014815e-01	1.037908e+01	2.251571e-01	1.217240e-04	7.471264e-02
1	8516	919609	13	7.260822e-06	1.799144e+00	1.798161e-01	1.861076e+01	-3.587907e-01	1.217240e-04	4.166667e-02
1	8516	937798	13	7.260822e-06	2.663308e+00	1.026870e-01	8.410634e+00	4.354526e-01	1.217240e-04	9.219858e-02
1	8516	950738	13	7.260822e-06	4.507370e-01	5.019852e-01	1.556862e+01	-1.803080e-01	1.217240e-04	4.980843e-02
1	8516	955332	13	7.260822e-06	4.898254e-01	4.840052e-01	1.568792e+01	-1.879416e-01	1.217240e-04	4.942966e-02
1	8516	981805	13	7.260822e-06	4.772763e+00	2.891339e-02	2.320380e+01	-5.793669e-01	1.217240e-04	3.341902e-02
1	8516	993733	13	7.260822e-06	1.093631e+01	9.429776e-04	5.487789e+00	8.624239e-01	1.217240e-04	1.413043e-01
1	8516	906115	14	7.819346e-06	4.180123e+00	4.090074e-02	8.291334e+00	5.238465e-01	1.310874e-04	1.007194e-01
1	8516	967350	14	7.819346e-06	1.270633e-01	7.214966e-01	1.276508e+01	9.234440e-02	1.310874e-04	6.542056e-02
1	8516	908211	15	8.377871e-06	2.141313e+00	1.433791e-01	2.159326e+01	-3.643309e-01	1.404508e-04	4.143646e-02
1	8516	920300	15	8.377871e-06	2.043587e+00	1.528489e-01	2.141431e+01	-3.560091e-01	1.404508e-04	4.178273e-02
1	8516	957951	15	8.377871e-06	9.159689e-01	3.385357e-01	1.181068e+01	2.390463e-01	1.404508e-04	7.575758e-02
1	8516	974474	15	8.377871e-06	8.402387e-01	3.593285e-01	1.192998e+01	2.289959e-01	1.404508e-04	7.500000e-02
1	8516	987272	15	8.377871e-06	1.214438e+00	2.704550e-01	1.139313e+01	2.750399e-01	1.404508e-04	7.853403e-02
1	8516	908951	16	8.936396e-06	1.056795e-02	9.181213e-01	1.640372e+01	-2.491929e-02	1.498141e-04	5.818182e-02
1	8516	923720	16	8.936396e-06	5.006649e-01	4.792081e-01	1.348087e+01	1.713168e-01	1.498141e-04	7.079646e-02
1	8516	967012	16	8.936396e-06	6.090118e-01	4.351601e-01	1.932656e+01	-1.888917e-01	1.498141e-04	4.938272e-02
1	8516	974860	16	8.936396e-06	6.799211e+00	9.119816e-03	8.589583e+00	6.220385e-01	1.498141e-04	1.111111e-01
1	8516	907206	17	9.494920e-06	3.342648e+00	6.750587e-02	1.109488e+01	4.267298e-01	1.591775e-04	9.139785e-02
1	8516	974739	17	9.494920e-06	5.095597e-01	4.753295e-01	1.437562e+01	1.676795e-01	1.591775e-04	7.053942e-02
1	8516	974883	17	9.494920e-06	1.660762e+01	4.596585e-05	6.740437e+00	9.250886e-01	1.591775e-04	1.504425e-01
1	8516	991732	17	9.494920e-06	2.493625e+00	1.143082e-01	1.175103e+01	3.692727e-01	1.591775e-04	8.629442e-02
1	8516	997961	17	9.494920e-06	2.288175e+00	1.303631e-01	2.421785e+01	-3.538767e-01	1.591775e-04	4.187192e-02
1	8516	903810	18	1.005345e-05	2.337881e-01	6.287291e-01	2.010201e+01	-1.104481e-01	1.685409e-04	5.341246e-02
1	8516	923541	18	1.005345e-05	1.022061e+00	3.120307e-01	2.266696e+01	-2.305364e-01	1.685409e-04	4.736842e-02
1	8516	948491	18	1.005345e-05	1.961792e+01	9.457800e-06	6.800087e+00	9.734364e-01	1.685409e-04	1.578947e-01
1	8516	974473	18	1.005345e-05	8.131670e+00	4.349865e-03	9.484331e+00	6.407306e-01	1.685409e-04	1.132075e-01
1	8516	987128	18	1.005345e-05	3.215083e-04	9.856942e-01	1.807391e+01	-4.097959e-03	1.685409e-04	5.940594e-02
1	8516	916614	19	1.061197e-05	2.103932e+00	1.469208e-01	1.377912e+01	3.212844e-01	1.779043e-04	8.225108e-02
1	8516	920950	19	1.061197e-05	1.582606e+00	2.083857e-01	2.511260e+01	-2.789308e-01	1.779043e-04	4.513064e-02
1	8516	923754	19	1.061197e-05	1.136043e+01	7.502549e-04	9.126432e+00	7.332641e-01	1.779043e-04	1.241830e-01
1	8516	940101	19	1.061197e-05	1.900711e+01	1.302324e-05	7.456235e+00	9.353883e-01	1.779043e-04	1.520000e-01
1	8516	955640	19	1.061197e-05	6.629044e+00	1.003291e-02	1.079663e+01	5.652050e-01	1.779043e-04	1.049724e-01
1	8516	959200	19	1.061197e-05	1.392132e+01	1.906244e-04	8.470283e+00	8.078750e-01	1.779043e-04	1.338028e-01
1	8516	963356	19	1.061197e-05	2.161640e+00	1.414936e-01	1.371947e+01	3.256228e-01	1.779043e-04	8.260870e-02
1	8516	968635	19	1.061197e-05	3.162475e+00	7.534886e-02	1.282472e+01	3.930640e-01	1.779043e-04	8.837209e-02
1	8516	997957	19	1.061197e-05	1.087535e-01	7.415677e-01	1.765637e+01	7.334261e-02	1.779043e-04	6.418919e-02
1	8516	902806	20	1.117049e-05	3.906174e+00	4.810900e-02	3.060039e+01	-4.252805e-01	1.872677e-04	3.898635e-02
1	8516	915209	20	1.117049e-05	4.383839e-01	5.079035e-01	2.308450e+01	-1.434293e-01	1.872677e-04	5.167959e-02
1	8516	915611	20	1.117049e-05	1.591050e-05	9.968174e-01	1.998271e+01	8.648305e-04	1.872677e-04	5.970149e-02
1	8516	918634	21	1.172902e-05	1.329615e+00	2.488738e-01	1.646337e+01	2.433847e-01	1.966311e-04	7.608696e-02
1	8516	929153	21	1.172902e-05	7.209490e+01	2.050936e-17	4.175492e+00	1.615290e+00	1.966311e-04	3.000000e-01
1	8516	939534	21	1.172902e-05	2.487985e+01	6.101680e-07	7.635185e+00	1.011755e+00	1.966311e-04	1.640625e-01
1	8516	957797	21	1.172902e-05	9.907542e+00	1.646028e-03	1.091593e+01	6.542994e-01	1.966311e-04	1.147541e-01
1	8516	993770	21	1.172902e-05	1.119212e-01	7.379674e-01	1.956516e+01	7.077192e-02	1.966311e-04	6.402439e-02
1	8516	923651	22	1.228754e-05	2.133660e+00	1.440963e-01	1.628442e+01	3.008337e-01	2.059944e-04	8.058608e-02
1	8516	970250	22	1.228754e-05	1.256556e+01	3.929215e-04	1.073698e+01	7.173487e-01	2.059944e-04	1.222222e-01
1	8516	974827	22	1.228754e-05	1.498812e+01	1.081902e-04	1.008083e+01	7.804068e-01	2.059944e-04	1.301775e-01
1	8516	975505	22	1.228754e-05	1.318779e+01	2.817784e-04	1.055803e+01	7.341558e-01	2.059944e-04	1.242938e-01
1	8516	902732	23	1.284607e-05	5.326713e-02	8.174727e-01	2.409855e+01	-4.665757e-02	2.153578e-04	5.693069e-02
1	8516	947418	23	1.284607e-05	1.075369e+01	1.040715e-03	1.198963e+01	6.514524e-01	2.153578e-04	1.144279e-01
1	8516	950637	23	1.284607e-05	6.121571e+00	1.335421e-02	1.401772e+01	4.951718e-01	2.153578e-04	9.787234e-02
1	8516	990043	23	1.284607e-05	2.775021e+01	1.380330e-07	8.291334e+00	1.020283e+00	2.153578e-04	1.654676e-01
1	8516	922570	24	1.340459e-05	3.391738e+00	6.552384e-02	1.670197e+01	3.625273e-01	2.247212e-04	8.571429e-02
1	8516	997901	24	1.340459e-05	6.967226e+00	8.301611e-03	1.431597e+01	5.166780e-01	2.247212e-04	1.000000e-01
1	8516	904492	25	1.396312e-05	1.229340e+01	4.545624e-04	1.282472e+01	6.675009e-01	2.340846e-04	1.162791e-01
1	8516	920538	25	1.396312e-05	1.611234e+01	5.969391e-05	1.169138e+01	7.600243e-01	2.340846e-04	1.275510e-01
1	8516	961167	25	1.396312e-05	3.287337e+01	9.836140e-09	8.649233e+00	1.061405e+00	2.340846e-04	1.724138e-01
1	8516	966640	25	1.396312e-05	7.105666e-02	7.898045e-01	2.374065e+01	5.168691e-02	2.340846e-04	6.281407e-02
1	8516	932748	26	1.452164e-05	3.563030e+00	5.907980e-02	1.819321e+01	3.570479e-01	2.434480e-04	8.524590e-02
1	8516	984298	26	1.452164e-05	2.547777e-01	6.137309e-01	2.362135e+01	9.594542e-02	2.434480e-04	6.565657e-02
1	8516	902762	27	1.508017e-05	1.461148e+01	1.321075e-04	1.342122e+01	6.989996e-01	2.528114e-04	1.200000e-01
1	8516	906973	27	1.508017e-05	1.972981e+01	8.919912e-06	1.204928e+01	8.068323e-01	2.528114e-04	1.336634e-01
1	8516	907210	27	1.508017e-05	6.976813e+01	6.670202e-17	6.442187e+00	1.432969e+00	2.528114e-04	2.500000e-01
1	8516	911101	27	1.508017e-05	2.781342e+00	9.536822e-02	1.980376e+01	3.099650e-01	2.528114e-04	8.132530e-02
1	8516	939902	27	1.508017e-05	1.101232e+01	9.050834e-04	1.467387e+01	6.097684e-01	2.528114e-04	1.097561e-01
1	8516	947420	27	1.508017e-05	5.083579e-01	4.758506e-01	3.083899e+01	-1.329429e-01	2.528114e-04	5.222437e-02
1	8516	981655	27	1.508017e-05	1.676397e+00	1.954039e-01	3.435833e+01	-2.410077e-01	2.528114e-04	4.687500e-02
1	8516	904860	28	1.563869e-05	4.204777e+01	8.907073e-11	9.066782e+00	1.127587e+00	2.621747e-04	1.842105e-01
1	8516	997958	28	1.563869e-05	1.304012e+01	3.048893e-04	1.461422e+01	6.502094e-01	2.621747e-04	1.142857e-01
1	8516	903711	29	1.619722e-05	2.134493e+00	1.440181e-01	2.230906e+01	2.623031e-01	2.715381e-04	7.754011e-02
1	8516	961263	29	1.619722e-05	1.270767e+00	2.596228e-01	2.368100e+01	2.026226e-01	2.715381e-04	7.304786e-02
1	8516	976282	29	1.619722e-05	2.601585e+00	1.067569e-01	2.171256e+01	2.894051e-01	2.715381e-04	7.967033e-02
1	8516	905293	30	1.675574e-05	5.291536e-01	4.669629e-01	3.411973e+01	-1.286785e-01	2.809015e-04	5.244755e-02
1	8516	920293	30	1.675574e-05	3.030297e+00	8.172306e-02	2.207046e+01	3.069575e-01	2.809015e-04	8.108108e-02
1	8516	923721	30	1.675574e-05	6.417674e-02	8.000122e-01	3.137584e+01	-4.484074e-02	2.809015e-04	5.703422e-02
1	8516	978556	30	1.675574e-05	2.619911e+00	1.055304e-01	2.254766e+01	2.855663e-01	2.809015e-04	7.936508e-02
1	8516	991764	31	1.731427e-05	1.723296e+01	3.306492e-05	1.527037e+01	7.080728e-01	2.902649e-04	1.210938e-01
1	8516	939543	32	1.787279e-05	3.522233e-02	8.511305e-01	3.304604e+01	-3.216570e-02	2.996283e-04	5.776173e-02
1	8516	903753	33	1.843132e-05	4.334516e+00	3.734703e-02	2.326345e+01	3.496239e-01	3.089917e-04	8.461538e-02
1	8516	905345	33	1.843132e-05	1.929120e+00	1.648548e-01	4.169527e+01	-2.338801e-01	3.089917e-04	4.721030e-02
1	8516	920334	33	1.843132e-05	3.101877e+01	2.555455e-08	8.183964e+01	-9.082542e-01	3.089917e-04	2.405248e-02
1	8516	975861	33	1.843132e-05	3.104243e+00	7.808851e-02	4.437951e+01	-2.962704e-01	3.089917e-04	4.435484e-02
1	8516	908983	34	1.898984e-05	4.715782e+00	2.988697e-02	2.374065e+01	3.591716e-01	3.183550e-04	8.542714e-02
1	8516	981804	34	1.898984e-05	5.511150e-03	9.408217e-01	3.358288e+01	1.234399e-02	3.183550e-04	6.039076e-02
1	8516	974861	35	1.954837e-05	4.464770e+01	2.358747e-11	1.228788e+01	1.046735e+00	3.277184e-04	1.699029e-01
1	8516	986181	35	1.954837e-05	7.792051e-01	3.773844e-01	4.044262e+01	-1.445361e-01	3.277184e-04	5.162242e-02
1	8516	904992	36	2.010689e-05	9.039104e+00	2.642652e-03	2.224941e+01	4.812036e-01	3.370818e-04	9.651475e-02
1	8516	908944	36	2.010689e-05	2.163079e+00	1.413612e-01	4.563216e+01	-2.370938e-01	3.370818e-04	4.705882e-02
1	8516	948107	36	2.010689e-05	6.981881e+00	8.233903e-03	5.499719e+01	-4.237632e-01	3.370818e-04	3.904555e-02
1	8516	967570	36	2.010689e-05	2.358067e+00	1.246365e-01	4.610936e+01	-2.474970e-01	3.370818e-04	4.657180e-02
1	8516	974740	37	2.066542e-05	1.770379e+01	2.581117e-05	1.914761e+01	6.587399e-01	3.464452e-04	1.152648e-01
